actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,"Gottfried Wals, called Goffredo Tedesco",AN ITALIANATE RIVER LANDSCAPE WITH SHEPHERDS WATERING THEIR FLOCK BENEATH A RUIN,"80,000","120,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Pieter Casteels III,A FAMILY OF CHICKENS FENDING OFF A SPANIEL IN A LANDSCAPE,"30,000","50,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
28125,USD,Louis-Jean-François Lagrenée,DAVID AND BATHSHEBA,"20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
68750,USD,"Follower of Domenikos Theotocopoulos, called El Greco",SAINT FRANCIS OF ASSISI,"12,000","16,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Luis de Morales and Workshop,PIETÀ,"30,000","50,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Attributed to Sebastián de Herrera Barnuevo,PORTRAIT OF CARLOS II AS A CHILD,"50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
93750,USD,"Studio of Domenikos Theotokopoulos, called El Greco",SAINT LUKE,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Carlo Innocenzo Carlone,THE SACRIFICE OF IPHIGENIA,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
28125,USD,"Venetian School, 18th Century",A PROCESSION THROUGH A TOWN SQUARE WITH FIGURES DRESSED IN COMMEDIA DELL'ARTE COSTUMES,"12,000","16,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
125000,USD,Attributed to Francesco Guardi,"VENICE, A VIEW OF THE RIALTO BRIDGE WITH THE PALAZZO DEI CAMERLENGHI","100,000","150,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
31250,USD,Jens Juel,VIEW OF GAMBORG ON FYN,"30,000","40,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
33750,USD,André-Jean-Antoine Despois,"VIEW OF THE ÎLE BARBE, LYON","20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
20000,USD,Charles-Louis Clérisseau,ANCIENT GATE AT CUMAE NEAR NAPLES; GROTTO OF EGERIA ON THE VIA APPIA,"20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Attributed to Hubert Robert,A GRAND STAIRCASE IN A PARK SETTING,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
245000,USD,Hubert Robert,AN ELEGANT COMPANY ARRIVING AT A RIVER BELVEDERE; AN ELEGANT COMPANY EMBARKING ON A PLEASURE BOAT FROM THE STEPS OF A CLASSICAL PALACE,"150,000","200,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
56250,USD,Jean-Baptiste Monnoyer,"STILL LIFE OF FLOWERS, INCLUDING TULIPS, ROSES, POPPIES AND VIBURNUM IN A SCULPTED URN, RESTING ON A STONE PLINTH","30,000","50,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
18750,USD,Piat-Joseph Sauvage,PUTTI PLAYING WITH A GARLAND OF FLOWERS: A TROMPE-L'OEIL OF A BRONZE BAS-RELIEF,"20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Jean-Baptiste-Marie Pierre,THE RAPE OF EUROPA,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
20000,USD,Circle of Antoine Watteau,RUSTIC FESTIVAL IN A ROCKY WOODED LANDSCAPE,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
37500,USD,Hubert Robert,THE TOMB OF JEAN JACQUES ROUSSEAU AT ERMENONVILLE,"35,000","45,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
275000,USD,Hubert Robert,THE DISTRIBUTION OF MILK AT SAINT-LAZARE PRISON,"80,000","120,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
245000,USD,François Boucher,THE LITTLE GARDENER; THE LITTLE SHEPHERDESS,"100,000","150,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
173000,USD,François Boucher,THE NATIVITY WITH A HOVERING ANGEL,"120,000","150,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,"Antoine-Charles-Horace Vernet, called Carle Vernet",AN EQUESTRIAN PORTRAIT OF NAPOLEON WITH A BATTLE BEYOND,"100,000","150,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
59375,USD,"François Pascal Simon Gérard, called Baron Gérard","""CORINNE AU CAP MISÈNE""","30,000","50,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Marguerite Gérard,A FAMILY IN AN INTERIOR PLAYING WITH A DOG,"60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Attributed to Johann Zoffany R.A. and Studio,PORTRAIT OF MR. AND MRS. JAMES BLEW AND THEIR THREE CHILDREN IN AN ELEGANT INTERIOR,"30,000","40,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
15000,USD,"Attributed to Sir John Watson Gordon R.A., P.R.S.A.","PORTRAIT OF A YOUNG MAN, SAID TO BE A MEMBER OF THE FORBES FAMILY","15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
10000,USD,Circle of Sir Anthony van Dyck,"PORTRAIT OF BEATRICE DE CUSANCE, PRINCESS OF CANTECROIX AND DUCHESS OF LORRAINE","10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,"Sir Henry Raeburn, R.A.","PORTRAIT OF LADY NASMYTH, IN A WHITE DRESS AND BROWN SHAWL, SEATED AT A TABLE, HOLDING A BOOK","15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
37500,USD,Thomas Gainsborough R.A.,PORTRAIT OF LADY FLUDYER,"30,000","50,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
25000,USD,"Sir Joshua Reynolds, P.R.A.",PORTRAIT OF MISS ANNE MEAD,"6,000","8,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
10625,USD,Attributed to François Hubert Drouais,"PORTRAIT OF A YOUNG LADY, IN A BLUE SILK DRESS WITH FUR TRIM AND MUFF","5,000","7,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Studio of Pierre Mignard,PORTRAIT OF A LADY,"20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
15000,USD,Hans Bollongier,TULIPS AND OTHER FLOWERS IN A GLASS VASS,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
10000,USD,David de Coninck,ROOSTERS AND A RABBIT IN A LANDSCAPE,"4,000","6,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
4375,USD,Cornelis Verbeeck,SHIPWRECK ON A ROCKY COAST,"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Follower of Alonso Sánchez Coello,"PORTRAIT OF A BOY, HEAD AND SHOULDERS","8,000","10,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Cornelis Janssens van Ceulen,PORTRAIT OF A LADY,"5,000","7,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Follower of Christian Willem Ernst Dietrich called Dietrichy,"PORTRAIT OF A BEARDED MAN, HEAD AND SHOULDERS, IN A CAP AND FUR TRIMMED CLOAK","5,000","7,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
10625,USD,Circle of Corrado Giaquinto,THE ARCHANGEL WITH SAINTS,"7,000","9,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
185000,USD,"French school, 18th century",THE APPEARANCE OF ZEUS,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
3438,USD,Follower of Simon Vouet,HOLY FAMILY,"7,000","10,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Studio of Francesco Solimena,THE EDUCATION OF THE VIRGIN,"5,000","7,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Ferdinand Voet and Studio,"PORTRAIT OF ISABELLA STROZZI COSTAGUTI, HALF LENGTH, IN A GOLD DRESS AND PEARLS","7,000","9,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
4688,USD,"Roman School, 18th Century",SAINT ALOYSIUS GONZAGA,"8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
8125,USD,Attributed to Francesco Furini,NARCISSUS,"6,000","8,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
10000,USD,Attributed to Jacob Bouttats,WOODED LANDSCAPE WITH VARIOUS ANIMALS,"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
1500,USD,Jacques Antoine Vallin,BACCHANTE,"5,000","7,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,"Italian School, circa 1690","PORTRAIT OF A LADY, HALF LENGTH, IN A MANTUA GOWN AND LACE FRELANGE HEADDRESS","8,000","10,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
6250,USD,"North German School, 1589",PORTRAIT OF A LADY,"7,000","9,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
74500,GBP,Max Ernst,CONFIGURATION,"30,000","40,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
18125,GBP,August Macke,ABSTRAKTE FORMEN XIV (ABSTRACT FORMS XIV),"4,000","5,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
40000,GBP,Franz Marc,ABSTRAKTES AQUARELL I (ABSTRACT WATERCOLOUR I),"7,000","10,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
152500,GBP,Paul Klee,HÄUSER AM PARK (HOUSES BY THE PARK),"50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
176500,GBP,Joan Miró,PROJET DE SCÈNE POUR LE BALLET 'ROMÉO ET JULIETTE',"50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
134500,GBP,Pablo Picasso,NU ASSIS,"35,000","50,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
41250,GBP,Pablo Picasso,PORTRAIT DE FEMME DE PROFIL,"18,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
27500,GBP,Henri Matisse,PORTRAIT DE GRETA PROZOR,"25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
110500,GBP,Henri Matisse,"TÊTE PENCHÉE, NŒUD DRAPÉ DEVANT L'ÉPAULE","50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
100900,GBP,Henri Matisse,NU COUCHÉ À LA CHEMISE,"120,000","180,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Joan Miró,SIGNES ET FIGURATIONS - RECTO,"90,000","120,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Jean Arp,CONSTELLATION,"60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
116500,GBP,Fernand Léger,COMPOSITION,"120,000","180,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
194500,GBP,Pablo Picasso,TÊTE D´HOMME,"120,000","180,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
92500,GBP,Henry Moore,HEAD: LINES,"50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
326500,GBP,Pablo Picasso,BOUQUET DANS UN VASE,"300,000","500,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
386500,GBP,Maurice de Vlaminck,LES BATEAUX À VOILE À POISSY,"220,000","280,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
37500,GBP,Alfred Kubin,CARNEVAL (CARNIVAL),"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
170500,GBP,Alfred Kubin,DER BUDDHA (THE BUDDHA),"8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
6875,GBP,Alfred Kubin,GRAB AUF JAVA (TOMB IN JAVA),"1,000","2,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
2500,GBP,Alfred Kubin,MORGENLICHT (MORNING LIGHT),800,"1,200"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Christian Rohlfs,"MÄNNLICHER RÜCKENAKT (MALE NUDE, BACK VIEW)","30,000","40,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
38750,GBP,Emil Nolde,JUNGE FRAU MIT GELBER STOLA UND ROTEN BLÜTEN (YOUNG WOMAN WITH A YELLOW STOLE AND RED FLOWERS),"20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
74500,GBP,Emil Nolde,WEISSE LILIEN UND DAHLIEN (WHITE LILIES AND DAHLIAS),"50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
212500,GBP,Egon Schiele,KNIENDER WEIBLICHER AKT (CROUCHING FEMALE NUDE),"60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
458500,GBP,Alexej von Jawlensky,MÄDCHENKOPF - DIE ASIATIN (HEAD OF GIRL – THE ASIAN),"250,000","350,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
158500,GBP,Gustav Klimt,MÄDCHENBRUSTBILD VON VORNE MIT HÄUBCHEN (PORTRAIT OF A GIRL WITH A HAT),"70,000","100,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
302500,GBP,Egon Schiele,FRIEDERIKE MARIA BEER,"250,000","350,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Emil Nolde,DSCHUNKEN VOR HONG KONG (CHINESE JUNK BOATS IN HONG KONG),"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
434500,GBP,Max Pechstein,KIND AUF DORFSTRASSE (CHILD ON A VILLAGE STREET),"300,000","400,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Ernst Barlach,DER RÄCHER (THE AVENGER),"120,000","180,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
110500,GBP,Max Liebermann,ENKELIN UND KINDERFRAU BEIM SPIEL IM GARTEN (THE ARTIST'S GRANDDAUGHTER AND HER NURSE PLAYING IN THE GARDEN),"100,000","150,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
266500,GBP,Edgar Degas,JOCKEY,"70,000","100,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
57500,GBP,Edgar Degas,DEUX ÉTUDES DE CAVALIER,"20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
45000,GBP,Edgar Degas,JOCKEY BLESSÉ,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
33750,GBP,Paul Gauguin,CHARETTE DE VARECH - RECTO PAYSAGE BRETON - VERSO,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
74500,GBP,Pierre-Auguste Renoir,PAYSAGE DU MIDI,"30,000","40,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Pierre-Auguste Renoir,PAYSAGE À CAGNES,"25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
62500,GBP,Eugène Boudin,TROUVILLE. LA JETÉE MARÉE BASSE,"25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
170500,GBP,Eugène Boudin,ENVIRONS DE PORTRIEUX,"100,000","150,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
506500,GBP,Pierre-Auguste Renoir,POIRES ET POMMES,"400,000","600,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
68500,GBP,Edouard Vuillard,THÉRÈSE DORNY,"60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
74500,GBP,Berthe Morisot,JEUNE FILLE REMETTANT SON PATIN,"35,000","45,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
290500,GBP,Edgar Degas,FEMME DEBOUT,"180,000","250,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Pierre-Auguste Renoir,PORTRAIT DE PIERRE RENOIR,"350,000","500,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Edgar Degas,"DANSEUSE, LES BRAS LEVÉS","40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Edgar Degas,DEUX DANSEUSES EN MAILLOT,"50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
530500,GBP,Pierre-Auguste Renoir,VASE DE FLEURS,"320,000","420,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Auguste Rodin,"L'HOMME AU NEZ CASSÉ, VERSION DITE TYPE II, DEUXIÈME MODÈLE","60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
43750,GBP,Auguste Rodin,MAIN DROITE N°27,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Auguste Rodin,"ESQUISSE POUR LES BÉNÉDICTIONS - MODÈLE POUR LE SOMMET DE LA ""TOUR DU TRAVAIL""","20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
122500,GBP,Edgar Degas,FEMME SE LAVANT LA JAMBE GAUCHE (DEUXIÈME ÉTUDE),"80,000","120,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Camille Claudel,L'IMPLORANTE (PETIT MODÈLE),"120,000","180,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Odilon Redon,BOUQUET AU PETIT VASE BLEU,"300,000","500,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
47500,GBP,Henri Martin,SAINT-CIRQ LAPOPIE,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
92500,GBP,Henri Martin,LA PERGOLA,"50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Théo van Rysselberghe,FEMME AU MIROIR,"180,000","250,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
33750,GBP,Auguste Herbin,CRUE DE SEINE,"25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
27500,GBP,Paul Signac,"BATEAUX DE PÊCHE, LE MALO","12,000","18,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Henri Martin,"AMOUREUX AU PRINTEMPS, VERSION AVEC CADRE FLEURI","120,000","180,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Pierre Bonnard,FEMME AU PEIGNOIR DANS UN HAMAC,"80,000","120,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
326500,GBP,Raoul Dufy,LA PROMENADE,"280,000","350,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Henri Lebasque,FEMME À LA GUITARE (NONO),"60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
25000,GBP,Armand Guillaumin,"LA VALLÉE DE LA SÉDELLE, CROZANT","20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
43750,GBP,Henri Lebasque,MADAME LEBASQUE LISANT,"35,000","45,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
25000,GBP,Louis Valtat,VASE DE FLEURS,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
16250,GBP,Louis Valtat,POT DE CYCLAMEN,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
638500,GBP,Marc Chagall,LES TULIPES MAUVES,"350,000","450,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
254500,GBP,Pierre Bonnard,LA LECTURE,"120,000","180,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
50000,GBP,Kees van Dongen,LES ÉLEGANTES À DEAUVILLE,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
86500,GBP,Léon Spilliaert,MARINE AVEC BATEAUX À VOILES,"50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
458500,GBP,Kees van Dongen,LA PLAGE À DEAUVILLE,"400,000","600,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Raoul Dufy,CASINO DE NICE,"100,000","150,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
362500,GBP,Théo van Rysselberghe,L'ARC-EN-CIEL À VEERE,"200,000","300,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
100900,GBP,Léon de Smet,"HYDE PARK, LONDON","70,000","90,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
108100,GBP,Claude-Emile Schuffeneker,UNE VUE DES FALAISES À ETRETAT,"70,000","90,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
110500,GBP,James Ensor,LES GILLETTES,"70,000","90,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Kees van Dongen,PORTRAIT DE MADAME DESJARDINS,"350,000","450,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Massimo Campigli,DONNA CON LA COLLANA (WOMAN WITH NECKLACE) ,"35,000","45,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
27500,GBP,Moïse Kisling,PORTRAIT D'UN JEUNE GARÇON,"20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Georges Rouault,FIER À BRAS,"30,000","40,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
84100,GBP,Georges Rouault,AU VIEUX FAUBOURG DES LONGUES PEINES,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Maurice Utrillo,LES TROIS MOULINS À MONTMARTRE,"120,000","180,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
37500,GBP,Tsuguharu Foujita,PORTRAIT DE SYLVAINE,"25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Tsuguharu Foujita,PAYSAGE AVEC CAFÉ,"25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Tsuguharu Foujita,PAYSAGE AVEC BALLON,"25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Tsuguharu Foujita,PORTRAIT 'DE SA POUSQUETTE' (SYLVAINE ROUY NEVES),"20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
13750,GBP,Tsuguharu Foujita,PORTRAIT D'ODETTE,"7,000","10,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
92500,GBP,Tsuguharu Foujita,L'ÉCOLE MATERNELLE,"50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
50000,GBP,Tamara de Lempicka,INDIEN À TURBAN ,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
134500,GBP,Tamara de Lempicka,LA VEUVE,"70,000","90,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
31250,GBP,Maurice Utrillo,ÉGLISE DE BESSINES-SUR-GARTEMPES,"30,000","40,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
52500,GBP,Maurice de Vlaminck,RUE DE VILLAGE,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
30000,GBP,Bernard Buffet,TÊTE DE FEMME                                                            ,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
62500,GBP,Bernard Buffet,GARE DE NEUIL,"60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Giacomo Manzù,CARDINALE SEDUTO (SEATED CARDINAL),"160,000","220,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Antonio Zoran Music,NUDO CHE SI ALLONTANA (NUDE WALKING AWAY),"60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
122500,GBP,Giorgio de Chirico,CAVALIERE CADUTO (FALLEN RIDER),"80,000","120,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Giorgio Morandi,PAESAGGIO (LANDSCAPE),"100,000","150,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Mario Sironi,STUDIO DI FIGURA (STUDY FOR A FIGURE),"5,000","7,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Enrico Prampolini,ORGANISMI COSMICI (COSMIC ORGANISMS),"18,000","25,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Roberto Marcello Baldessari,NARNI,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
31250,GBP,Giacomo Balla,LINEA DI VELOCITÀ (LINE OF SPEED),"25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
104500,GBP,Giacomo Balla,LINEE FORZA DI PAESAGGIO (LANDSCAPE FORCE LINES),"80,000","120,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
218500,GBP,Barbara Hepworth,"CURVED FORMS (PAVAN), VERSION 2","100,000","150,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
37500,GBP,Barbara Hepworth,TWO FORMS (DOMINO),"30,000","50,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
68500,GBP,Barbara Hepworth,SQUARES (JUNE),"30,000","50,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Henry Moore,TREES AGAINST HORIZON: AUTUMN STORM,"12,000","18,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
26250,GBP,Henry Moore,THIN STANDING FIGURE,"12,000","18,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
86500,GBP,Henry Moore,IDEAS FOR WOOD CARVING: THREE RECLINING FIGURES,"70,000","90,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
422500,GBP,Ben Nicholson,1971 (OBIDOS 2) (PORTUGAL),"350,000","500,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
15000,GBP,Henry Moore,STANDING FEMALE FIGURE,"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
15000,GBP,Henry Moore,FEMALE NUDE/SEATED FIGURE,"12,000","18,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
146500,GBP,Henry Moore,THREE WOMEN WINDING WOOL (THE THREE FATES),"150,000","250,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Henry Moore,SEVENTEEN RECLINING FIGURES,"30,000","40,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
84100,GBP,Barbara Hepworth,SINGLE FORM (SUN AND MOON),"50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Salvador Dalí,LES ROCHERS DE L'IMAGINATION,"20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
28750,GBP,"Salvador Dalí, Valentine Hugo, Gala Eluard & André Breton","CADAVRE EXQUIS, CONSÉQUENCE DE HAUT EN BAS","20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Salvador Dalí,LIDIA ET LORCA VEILLENT SUR PORT LLIGAT,"12,000","18,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Salvador Dalí,ÉTUDE POUR LE PROJET 'LA JOCONDE MITSUKOSHI',"25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
12500,GBP,Salvador Dalí,GALA AUX GRENADES,"12,000","18,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Salvador Dalí,LE CRÂNE DU CAP DE CREUS,"12,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Salvador Dalí,NU FÉMININ (RECONSTITUTION),"80,000","120,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Salvador Dalí,LES MOUCHES CORPUSCULAIRES DU BOULOU,"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
27500,GBP,Salvador Dalí,"PREMIER ESSAI DE MAISON STÉRÉOSCOPIQUE, PROJET DE COUVERTURE POUR LA REVUE LE SAUVAGE","25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
